school_id,legacy_unit_id,finance_id,short_name,long_name,primary_category,is_high_school,is_middle_school,is_elementary_school,is_pre_school,summary,administrator_title,administrator,secondary_contact_title,secondary_contact,phone,fax,cps_school_profile,website,facebook,twitter,youtube,pinterest,attendance_boundaries,grades_offered_all,grades_offered,student_count_total,student_count_low_income,student_count_special_ed,student_count_english_learners,student_count_black,student_count_hispanic,student_count_white,student_count_asian,student_count_native_american,student_count_other_ethnicity,student_count_asian_pacific_islander,student_count_multi,student_count_hawaiian_pacific_islander,student_count_ethnicity_not_available,statistics_description,demographic_description,dress_code,prek_school_day,kindergarten_school_day,school_hours,freshman_start_end_time,after_school_hours,earliest_drop_off_time,classroom_languages,bilingual_services,refugee_services,title_1_eligible,preschool_inclusive,preschool_instructional,significantly_modified,hard_of_hearing,visual_impairments,transportation_bus,transportation_el,transportation_metra,average_act_school,mean_act,college_enrollment_rate_school,college_enrollment_rate_mean,graduation_rate_school,graduation_rate_mean,overall_rating,rating_status,rating_statement,classification_description,school_year,third_contact_title,third_contact_name,fourth_contact_title,fourth_contact_name,fifth_contact_title,fifth_contact_name,sixth_contact_title,sixth_contact_name,seventh_contact_title,seventh_contact_name,network,is_gocps_participant,is_gocps_prek,is_gocps_elementary,is_gocps_high_school,open_for_enrollment_date,closed_for_enrollment_date,school_latitude,school_longitude,location,source_dataset_id,address,city,state,zip,student_count_asian_pacific,student_count_hawaiian_pacific,student_count_ethnicity_not,multisensory,significantlymodifiedmod,transition
400112,8671,66399,ACERO - IDAR,Acero Charter Schools - Jovita Idar,ES,N,Y,Y,N,"Jovita Idár, which opened in 2011, serves nearly 600 students from kindergarten to eighth grade. The school earned a Level 1 SQRP rating in 2017 and prides itself on a rigorous curriculum, an individualized approach and strong parent partnerships. Students can participate in basketball and volleyball, Jazz Dance Group, Art Club, Math Club, Writing Club and a mariachi program, to name a few.            Acero Schools provide a strong academic foundation for students at the elementary level to help them master the fundamental skills necessary for success in high school and beyond.",Director,Ms. Sandra Medina-Alba,Assistant Principal,Laura Buzzelli,3124555450.0,3124555451.0,http://cps.edu/Schools/Pages/school.aspx?SchoolID=400112,http://ji.aceroschools.org,https://www.facebook.com/idaraceroschools,https://twitter.com/aceroschools,,,N,"K,1,2,3,4,5,6,7,8",K-8,564,453,44,281,2,561,0,0,1,0,0.0,0,0.0,0.0,There are 564 students enrolled at ACERO - IDAR.  80.3% are Low Income Students.  7.8% are Diverse Learners.  49.8% are Limited English Learners.,The largest demographic at ACERO - IDAR is Hispanic.  This demographic makes up 99.5% of the student population.  The second greatest demographic is Black at 0.4%.,Y,,Full Day,8:00 AM - 3:30 PM,,,7:30 AM,Spanish,Y,,Y,,,,,,"51, 52",Orange,,,,,,,,Level 1,NOT APPLICABLE,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",2017-18,,,,,,,,,,,Charter,N,N,N,N,2011-07-01T00:00:00.000,,41.801042,-87.708797,"5050 S HOMAN AVE
Chicago, Illinois 60632
(41.801042, -87.708797)",w4qj-h7bg,,,,,,,,,,
400157,9614,66577,NOBLE - BAKER HS,Noble - Baker College Prep,HS,Y,N,N,N,.,Director,Ms. Mary Arrigo,,,7735356460.0,7739130346.0,http://cps.edu/Schools/Pages/school.aspx?SchoolID=400157,http://bakercollegeprep.noblenetwork.org/,,,,,N,"9,10,11,12",9-12,228,216,57,22,182,38,4,1,1,0,0.0,1,1.0,0.0,There are 228 students enrolled at NOBLE - BAKER HS.  94.7% are Low Income Students.  25% are Diverse Learners.  9.6% are Limited English Learners.,The largest demographic at NOBLE - BAKER HS is Black.  This demographic makes up 79.8% of the student population.  The second greatest demographic is Hispanic at 16.7%.,Y,,,"Mon - Thurs 7:45 am - 3:30 pm, Fri 7:45am- 1:15 pm","Mon - Thurs 7:45 am - 3:30 pm, Fri 7:45am- 1:15 pm",3:30 pm - 5:00 pm,7:00 am,"Spanish, Spanish for Heritage Speakers",N,N,Y,,,,,,"30, 87, 95",Red,Metra Electric District (ME),,,,,,,Level 2+,NOT APPLICABLE,"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",2017-18,,,,,,,,,,,Charter,Y,N,N,Y,2013-07-01T00:00:00.000,,41.734622,-87.556201,"2710 E 89TH ST
Chicago, Illinois 60617
(41.734622, -87.556201)",w4qj-h7bg,,,,,,,,,,
609753,1790,47091,CHICAGO AGRICULTURE HS,Chicago High School for Agricultural Sciences,HS,Y,N,N,N,"Chicago Ag seeks to foster academic excellence and achievement and an understanding and appreciation of animals, nature and the environment, preparing students to become future stewards of the world.",Principal,William Edwin Hook,Other,Lucille Shaw,7735352500.0,7735352507.0,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609753,http://www.chicagoagr.org,,https://twitter.com/chicagoaghs,,,N,"9,10,11,12",9-12,767,182,149,11,338,135,270,2,6,0,0.0,15,1.0,0.0,There are 767 students enrolled at CHICAGO AGRICULTURE HS.  23.7% are Low Income Students.  19.4% are Diverse Learners.  1.4% are Limited English Learners.,The largest demographic at CHICAGO AGRICULTURE HS is Black.  This demographic makes up 44.1% of the student population.  The second greatest demographic is White at 35.2%.,N,,,7:30 AM-3:00 PM,7:30 a.m. - 3:00 p.m.,,7:15 a.m.,"French, Spanish",Y,N,N,,,Y,,,"52A, 53A, 112",,,,,76.7,59.8,83.9,77.5,Level 1+,GOOD STANDING,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .",Schools that specialize in a specific subject area. Acceptance based on application and random lottery.,2017-18,,,,,,,,,,,ISP,Y,N,N,Y,2004-09-01T00:00:00.000,,41.691221,-87.71777,"3857 W 111TH ST
Chicago, Illinois 60655
(41.691221, -87.71777)",w4qj-h7bg,,,,,,,,,,
610143,5580,25091,REAVIS,William C Reavis Math & Science Specialty ES,ES,N,Y,Y,Y,Reavis Elementary School bases its instructional focus on ensuring that our students are provided with an educational program that will enable them to become lifelong learners and contributing members to their respective communities. The school connects the students to a number of activities including Expeditionary Learning Outward Bound and ELEV8 Enrichment Programs.,Principal,Gail King,,,7735351060.0,7735351032.0,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610143,http://www.reaviselementaryschool.org/,,,,,Y,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",258,213,45,10,254,0,0,1,0,0,0.0,2,1.0,0.0,There are 258 students enrolled at REAVIS.  82.6% are Low Income Students.  17.4% are Diverse Learners.  3.9% are Limited English Learners.,The largest demographic at REAVIS is Black.  This demographic makes up 98.4% of the student population.  The second greatest demographic is Other at 1.2%.,Y,Half Day,Full Day,08:45 AM-03:45 PM,,,,,,,Y,Y,Y,,,,"4, 47",,,,,,,,,Level 1+,GOOD STANDING,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",2017-18,,,,,,,,,,,Network 9,Y,N,Y,N,2004-09-01T00:00:00.000,,41.804174,-87.604925,"834 E 50TH ST
Chicago, Illinois 60615
(41.804174, -87.604925)",w4qj-h7bg,,,,,,,,,,
609863,2850,22791,COLUMBUS,Christopher Columbus Elementary School,ES,N,Y,Y,Y,Columbus is a Level 1 neighborhood school. The school offers transitional bilingual programs in Ukrainian and Spanish. The diverse cultural make-up of Columbus' student body and faculty make it an exciting place to both learn and teach. We work closely with families to provide excellent instruction for each individual student. Columbus partners with various local community organizations to augment its already rich academic curriculum.,Principal,Wendy Anne Oleksy,Assistant Principal,Nara Mahone,7735344350.0,7735344362.0,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609863,http://columbus.cps.edu,http://www.facebook.com/columbusES,http://www.twitter.com/CColumbusES,,,Y,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",267,171,13,106,19,65,171,3,0,0,0.0,8,0.0,1.0,There are 267 students enrolled at COLUMBUS.  64% are Low Income Students.  4.9% are Diverse Learners.  39.7% are Limited English Learners.,The largest demographic at COLUMBUS is White.  This demographic makes up 64% of the student population.  The second greatest demographic is Hispanic at 24.3%.,Y,Half Day,Full Day,07:45 AM-02:45 PM,,3:00 - 4:30 p.m. (After care runs until 6:00),7:30 a.m.,,Y,,Y,,,,,,"49, 70",,,,,,,,,Level 1,GOOD STANDING,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",2017-18,Clerk,Maribel Barajas,,,,,,,,,ISP,Y,N,Y,N,2004-09-01T00:00:00.000,,41.899566,-87.681938,"1003 N LEAVITT ST
Chicago, Illinois 60622
(41.899566, -87.681938)",w4qj-h7bg,,,,,,,,,,
610207,6250,29311,VANDERPOEL,John H Vanderpoel Elementary Magnet School,ES,N,Y,Y,N,"Our Vision is to Be the Standard of Excellence! Our Mission is Value every Voice, remain Humanities focused, and Achieve Academic Excellence for All. As a CPS Magnet School our goals are to ensure students receive a high quality, enriched, theme-based curriculum to enable students to meet and exceed their academic potential.",Principal,Kia R Banks,Student Services,"Nyree Tucker, Ed.D.",7735352690.0,7735352677.0,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610207,http://www.vhaelementary.org/,http://www.facebook.com/johnhvanderpoelhumanitiesacademy,https://twitter.com/VanderpoelCPS,,,N,"K,1,2,3,4,5,6,7,8",K-8,254,152,31,1,250,2,2,0,0,0,0.0,0,0.0,0.0,There are 254 students enrolled at VANDERPOEL.  59.8% are Low Income Students.  12.2% are Diverse Learners.  0.4% are Limited English Learners.,The largest demographic at VANDERPOEL is Black.  This demographic makes up 98.4% of the student population.  The second greatest demographic is White at 0.8%.,Y,,Full Day,07:30 AM-02:30 PM,,2:30 p.m. - 5:30 p.m.,7:15 a.m.,,,,Y,,,,,,"9, 95W, 381, 385",,Rock Island District (RI),,,,,,,Level 1,GOOD STANDING,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .",Schools that specialize in a specific subject area. Acceptance based on application and random lottery.,2017-18,Student Affairs,Kimberly Donson,"Magnet, Gifted, IB Coordinator",Elyssia Evans,Enrollment Coordinator,Kristen Heard,,,,,Network 10,Y,N,Y,N,2004-09-01T00:00:00.000,,41.720817,-87.665559,"9510 S PROSPECT AVE
Chicago, Illinois 60643
(41.720817, -87.665559)",w4qj-h7bg,,,,,,,,,,
400156,9613,66576,NOBLE - BUTLER HS,Noble - Butler College Prep,HS,Y,N,N,N,Butler College Prep,Director,Mr. Christopher Goins,,,7735355490.0,7734420343.0,http://cps.edu/Schools/Pages/school.aspx?SchoolID=400156,http://butlercollegeprep.noblenetwork.org,https://www.facebook.com/BeNobleButler,https://twitter.com/lynx_football,https://www.youtube.com/channel/UCM4ALWoM3edK2sC3RcCclVg,,N,"9,10,11,12",9-12,674,597,137,14,638,27,2,0,0,0,0.0,5,1.0,1.0,There are 674 students enrolled at NOBLE - BUTLER HS.  88.6% are Low Income Students.  20.3% are Diverse Learners.  2.1% are Limited English Learners.,The largest demographic at NOBLE - BUTLER HS is Black.  This demographic makes up 94.7% of the student population.  The second greatest demographic is Hispanic at 4%.,Y,,,Mon - Thur 8AM - 4PM Fri - 8AM - 1PM,,Mon - Thur 4PM - 6PM,7:30AM,,N,N,,,,,,,"106, 103, 115",Red,Metra Electric District (ME),,,,,,,Level 2+,NOT APPLICABLE,"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",2017-18,,,,,,,,,,,Charter,Y,N,N,Y,2013-07-01T00:00:00.000,,41.706667,-87.602573,"821 E 103RD ST
Chicago, Illinois 60628
(41.706667, -87.602573)",w4qj-h7bg,,,,,,,,,,
610157,5710,25231,SAWYER,Sidney Sawyer Elementary School,ES,N,Y,Y,N,"Sawyer School holds high academic and social expectations for each and every student, family, and its entire Community. We use Best Practices, Differentiated Instruction, and stress the development of critical thinking across the curriculum. Our school includes ELL’s, Gifted, and Special Education students with the General Education population.",Principal,Nelly Robles,Assistant Principal,Clarisa Reyes Bravo-Ruiz,7735350440.0,7735350445.0,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610157,http://sawyer.cps.edu,,,,,Y,"K,1,2,3,4,5,6,7,8",K-8,1460,1129,135,526,4,1435,16,0,4,0,0.0,1,0.0,0.0,There are 1460 students enrolled at SAWYER.  77.3% are Low Income Students.  9.2% are Diverse Learners.  36% are Limited English Learners.,The largest demographic at SAWYER is Hispanic.  This demographic makes up 98.3% of the student population.  The second greatest demographic is White at 1.1%.,Y,,Full Day,8:00 AM-3:00 PM,,,,"Korean, Portuguese",Y,,Y,,,,,,"51, 52, 52A",Orange,,,,,,,,Level 2,PROVISIONAL SUPPORT,"This school received a Level 2 rating, which is a low rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",2017-18,Assistant Principal,Lucille Burmov,,,,,,,,,Network 8,Y,N,Y,N,2004-09-01T00:00:00.000,,41.797498,-87.705006,"5248 S SAWYER AVE
Chicago, Illinois 60632
(41.797498, -87.705006)",w4qj-h7bg,,,,,,,,,,
609900,3160,23061,CURTIS,George W Curtis Elementary School,ES,N,Y,Y,Y,"Managed by the Academy for Urban School Leaders (AUSL), Curtis School of Excellence provides students in the Roseland neighborhood a unique learning opportunity. Students have access to science, music, and computer labs as well as after-school enrichment in reading and math.",Principal,Mrs.Laquita Monique Louie,,,7735355050.0,7735355044.0,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609900,http://curtis.auslchicago.org/,https://www.facebook.com/AUSLChicago,https://twitter.com/AUSLChicago,,,Y,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",509,420,48,8,485,20,1,0,0,0,0.0,2,1.0,0.0,There are 509 students enrolled at CURTIS.  82.5% are Low Income Students.  9.4% are Diverse Learners.  1.6% are Limited English Learners.,The largest demographic at CURTIS is Black.  This demographic makes up 95.3% of the student population.  The second greatest demographic is Hispanic at 3.9%.,Y,Full Day,Full Day,08:45 AM-03:45 PM,,,,,,,Y,,,,,,"34, 111, 119",Red,,,,,,,,Level 2+,GOOD STANDING,"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",2017-18,,,,,,,,,,,AUSL,Y,N,Y,N,2004-09-01T00:00:00.000,,41.685418,-87.621653,"32 E 115TH ST
Chicago, Illinois 60628
(41.685418, -87.621653)",w4qj-h7bg,,,,,,,,,,
400159,9616,66661,CHRISTOPHER HOUSE,Christopher House Charter School,ES,N,N,Y,Y,,Director,Ms. Kristin Novy,,,7739227542.0,7739227559.0,http://cps.edu/Schools/Pages/school.aspx?SchoolID=400159,https://christopherhouse.org,https://www.facebook.com/ChristopherHouseChicago,https://twitter.com/chousechicago,,,N,"PK,K,1,2,3,4,5,6","PK,K-6",387,262,60,132,8,365,5,0,0,0,0.0,1,1.0,7.0,There are 387 students enrolled at CHRISTOPHER HOUSE.  67.7% are Low Income Students.  15.5% are Diverse Learners.  34.1% are Limited English Learners.,The largest demographic at CHRISTOPHER HOUSE is Hispanic.  This demographic makes up 94.3% of the student population.  The second greatest demographic is Other at 2.4%.,Y,,Full Day,7:45 AM - 3:15 PM,,,,,Y,,Y,,,,,,,,,,,,,,,Level 1+,NOT APPLICABLE,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",2017-18,,,,,,,,,,,Charter,N,N,N,N,2013-07-01T00:00:00.000,,41.922181,-87.757522,"5235 W BELDEN AVE
Chicago, Illinois 60639
(41.922181, -87.757522)",w4qj-h7bg,,,,,,,,,,
609751,1760,46371,KING HS,Dr  Martin Luther King  Jr  College Prep HS,HS,Y,N,N,N,"King nurtures students’ passions and interests through strong curricular offerings that lead to Advanced Placement courses, as well as an exceptional Visual and Performing Arts program.  In addition, we offer an Engineering Program that utilizes the Project Lead the Way curriculum, and Computer Science courses as part of the CPS CS4All program.",Principal,Melanie Valerie Beatty-Sevier,Assistant Principal,Dr. Marian Dozier,7735351180.0,7735351658.0,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609751,http://www.newkcp.org,,,,,N,"9,10,11,12",9-12,513,342,61,12,483,21,1,3,1,0,0.0,4,0.0,0.0,There are 513 students enrolled at KING HS.  66.7% are Low Income Students.  11.9% are Diverse Learners.  2.3% are Limited English Learners.,The largest demographic at KING HS is Black.  This demographic makes up 94.2% of the student population.  The second greatest demographic is Hispanic at 4.1%.,N,,,08:00 am - 02:59 pm,8:00 a.m. - 2:59 p.m.,03:00PM - 05:30PM,07:15 AM,"French, Spanish",N,N,Y,,,Y,,,"4, 43, 47",Red,Metra Electric District (ME),,,83.4,59.8,88.5,77.5,Level 1+,GOOD STANDING,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .",Schools that offer a rigorous curriculum with mainly honors and Advanced Placement (AP) courses. Acceptance based on application and entrance exam.,2017-18,Counselor,LaQuan Outten,Dean of Students,Meyer Reynolds,,,,,,,Network 17,Y,N,N,Y,2004-09-01T00:00:00.000,,41.813675,-87.603874,"4445 S DREXEL BLVD
Chicago, Illinois 60653
(41.813675, -87.603874)",w4qj-h7bg,,,,,,,,,,
610218,6350,25761,WARREN,Joseph Warren Elementary School,ES,N,Y,Y,Y,"Warren Elementary is a magnet cluster school with a focus on math and science. In the magnet program, students learn how to explain, reason, communicate, and problem solve using mathematics and science. Students are recognized for achievement including honor roll, perfect attendance, and most improved student and test scores.",Principal,Linda H Coles,Other,Ms. Deidra Turner,7735356625.0,7735356698.0,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610218,https://sites.google.com/site/warrenjoseph220/,,,,,Y,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",216,140,29,5,215,1,0,0,0,0,0.0,0,0.0,0.0,There are 216 students enrolled at WARREN.  64.8% are Low Income Students.  13.4% are Diverse Learners.  2.3% are Limited English Learners.,The largest demographic at WARREN is Black.  This demographic makes up 99.5% of the student population.  The second greatest demographic is Hispanic at 0.5%.,Y,Half Day,Full Day,8:15 AM-3:15 PM,,,,,,,Y,,,,,,,,,,,,,,,Level 2+,GOOD STANDING,"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",2017-18,,,,,,,,,,,Network 12,Y,N,Y,N,2004-09-01T00:00:00.000,,41.726763,-87.575353,"9239 S JEFFERY AVE
Chicago, Illinois 60617
(41.726763, -87.575353)",w4qj-h7bg,,,,,,,,,,
609830,2550,22491,BRUNSON,Milton Brunson Math & Science Specialty ES,ES,N,Y,Y,Y,"Brunson strives to have a cultural identity where we are committed to  nurturing the whole child. We develop learner both socially academically we meet learners where they are regardless of their background. We are a personalized learning school where students are given a personalized learning plan where they are engaged academically at their own pace independently or in small groups through tiered instruction and structured learning opportunities. In addition,we are a Mathematics and Science Magnet Cluster School,where offers both math, science, and technology as its core curriculum . Brunson is equipped with two science labs, computer lab and art room. Brunson offers Boys and Girls Club, You Can Be A Chemist, Sports Program, and Communities In School partnership..",Principal,Carol Diane Wilson,Assistant Principal,Shenann Finley-Jones,7735346025.0,7735346031.0,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609830,http://brunsonbulldogs.org,,,,,Y,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",473,311,68,21,422,47,2,0,1,0,0.0,0,1.0,0.0,There are 473 students enrolled at BRUNSON.  65.8% are Low Income Students.  14.4% are Diverse Learners.  4.4% are Limited English Learners.,The largest demographic at BRUNSON is Black.  This demographic makes up 89.2% of the student population.  The second greatest demographic is Hispanic at 9.9%.,Y,Full and Half Day,Full Day,07:45 AM-02:45 PM,,2:45-5:30,7:45 AM,,,,Y,Y,,,,,"66, 85",,,,,,,,,Level 2+,GOOD STANDING,"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",2017-18,Clerk,Emannuel Verdi,Counselor,Kila English,,,,,,,Network 3,Y,N,Y,N,2004-09-01T00:00:00.000,,41.897663,-87.765606,"932 N CENTRAL AVE
Chicago, Illinois 60651
(41.897663, -87.765606)",w4qj-h7bg,,,,,,,,,,
609744,1690,49021,NORTHSIDE LEARNING HS,Northside Learning Center High School,HS,Y,N,N,N,"Northside Learning Center (NLC) is a special education school serving students between the ages of 14-22 with moderate cognitive disabilities. A six-strand curriculum focuses on functional academics, daily living skills, occupational preparation, community-based instruction, fine arts, and physical education.",Principal,Karren L Ray,Assistant Principal,Karren Ray,7735345180.0,7735345188.0,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609744,http://www.northsidelearningcenter.org/,https://www.facebook.com/northsidelearningcenterchicago,http://twitter.com/NLCHS,,,N,"9,10,11,12",9-12,220,143,220,79,46,115,45,9,2,0,0.0,3,0.0,0.0,There are 220 students enrolled at NORTHSIDE LEARNING HS.  65% are Low Income Students.  100% are Diverse Learners.  35.9% are Limited English Learners.,The largest demographic at NORTHSIDE LEARNING HS is Hispanic.  This demographic makes up 52.3% of the student population.  The second greatest demographic is Black at 20.9%.,N,,,7:30 AM-2:45 PM,,,,American Sign Language,Y,,Y,,,Y,,,,,,,,0.0,59.8,0.0,77.5,Inability to Rate,GOOD STANDING,This school did not have enough data for a 2016-2017 Performance Policy Rating.,Schools for students with disabilities who reside in specified geographic locations. Acceptance based on students’ Individualized Education Program.,2017-18,,,,,,,,,,,Network 14,N,N,N,N,2004-09-01T00:00:00.000,,41.982973,-87.722386,"3730 W BRYN MAWR AVE
Chicago, Illinois 60659
(41.982973, -87.722386)",w4qj-h7bg,,,,,,,,,,
610097,5100,24681,NIXON,William P Nixon Elementary School,ES,N,N,Y,Y,"Nixon is a proud neighborhood school situated in the heart of the Hermosa community. We offer a rigorous curriculum focused on supporting students in engaging in complex tasks, making their thinking visible, and synthesizing learning through writing. We are a proud bilingual school; our goal is to promote a bilingual and bicultural environment that affirms all cultural and linguistic backgrounds. We aim to expose our students to varied enrichment opportunities, including, but not limited to: sports, capoeira, ballet, folkloric dance, band, choir, and cuatro classes. We pursue these goals through multiple and varied partnerships, including partnership with parents, elected officials, and community organizations, such as Family Focus, Wright College, Hermosa Neighborhood Association, and many more. Visit our site or our school to learn more!",Principal,Ms.Sherly Chavarria,Assistant Principal,Diana Lopez,7735344375.0,7735344539.0,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610097,http://nixon.cps.edu,,,,,Y,"PK,K,1,2,3,4,5,6","PK,K-6",742,707,105,383,13,709,10,5,3,0,0.0,2,0.0,0.0,There are 742 students enrolled at NIXON.  95.3% are Low Income Students.  14.2% are Diverse Learners.  51.6% are Limited English Learners.,The largest demographic at NIXON is Hispanic.  This demographic makes up 95.6% of the student population.  The second greatest demographic is Black at 1.8%.,Y,Half Day,Full Day,07:45 AM-02:45 PM,,,7:30 AM,,Y,,Y,,,,,,"53, 73",,,,,,,,,Level 2,PROVISIONAL SUPPORT,"This school received a Level 2 rating, which is a low rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",2017-18,,,,,,,,,,,Network 4,Y,N,Y,N,2004-09-01T00:00:00.000,,41.919581,-87.73142,"2121 N KEELER AVE
Chicago, Illinois 60639
(41.919581, -87.73142)",w4qj-h7bg,,,,,,,,,,
609692,1150,53061,SIMEON HS,Neal F Simeon Career Academy High School,HS,Y,N,N,N,"Simeon Career Academy is committed to ensuring Wolverines are prepared for college, career and civic life.  Our Early College and Career Education curriculum & instruction are well balanced with Career Technical Education (CTE) Majors, Dual Credit courses with Harold Washington College, and community partnerships which holistically develop students.   
 Application for admission to the school is required for all students who are interested in attending.   
 Simeon Career Academy offers students a wide variety of after school opportunities, including clubs and athletics. Wolverines are encouraged to engage in any of the after school options as a vital part of their learning and high school experience.",Principal,Patricia Ann Woodson,Assistant Principal,Kyla Mathews,7735353200.0,7735353465.0,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609692,http://www.simeonca.org,,http://twitter.com/NealFSimeon_CA,,,N,"9,10,11,12",9-12,1341,1137,142,2,1322,14,0,0,0,0,0.0,4,1.0,0.0,There are 1341 students enrolled at SIMEON HS.  84.8% are Low Income Students.  10.6% are Diverse Learners.  0.1% are Limited English Learners.,The largest demographic at SIMEON HS is Black.  This demographic makes up 98.6% of the student population.  The second greatest demographic is Hispanic at 1%.,N,,,"8:00 AM - 3:23 PM, Tuesdays 8:00 AM - 2:20 PM",8:00 AM - 3:23 PM,,7:15 AM,"French, Spanish",N,N,Y,,,Y,,,"24, 79",Red,,,,61.7,59.8,85.2,77.5,Level 1,GOOD STANDING,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .",Students receive a college-preparatory curriculum and a career-focused education in different fields.,2017-18,,,Admissions Office,Alleson Knox,,,,,,,Network 17,Y,N,N,Y,2004-09-01T00:00:00.000,,41.745781,-87.63541,"8147 S VINCENNES AVE
Chicago, Illinois 60620
(41.745781, -87.63541)",w4qj-h7bg,,,,,,,,,,
